0.01,0,17.586,14.472,6.619,-0.974,0.247,0.003,-0,212.708,65.332,-9.442,3.438,0.005,104.814,359.014,131.871,-46.047,17.852,23.572
0.02,0,17.632,14.655,6.698,-0.997,0.255,0.003,-0,212.347,65.777,-9.509,3.442,0.005,102.72,357.866,132.117,-46.322,17.919,23.637
0.03,0,17.659,14.832,6.773,-1.02,0.264,0.003,-0,211.939,66.223,-9.577,3.445,0.005,100.789,356.869,132.507,-46.438,17.97,23.697
0.04,0,17.668,15.004,6.846,-1.042,0.272,0.003,-0,211.481,66.666,-9.646,3.448,0.005,98.82,355.911,132.598,-46.472,18,23.862
0.05,0,17.658,15.17,6.916,-1.065,0.281,0.004,0,210.971,67.106,-9.715,3.449,0.005,96.943,354.303,132.59,-46.629,18.023,24.099
0.06,0,17.63,15.33,6.983,-1.087,0.29,0.004,0,210.406,67.542,-9.785,3.45,0.005,94.92,352.5,132.771,-46.839,17.99,24.286
0.07,0,17.583,15.482,7.046,-1.108,0.298,0.004,0,209.783,67.973,-9.854,3.449,0.005,92.911,350.834,133.329,-46.915,17.967,24.356
0.08,0,17.518,15.626,7.105,-1.13,0.307,0.004,0,209.099,68.396,-9.924,3.447,0.005,90.606,349.606,133.817,-47.156,17.904,24.308
0.09,0,17.434,15.764,7.161,-1.15,0.316,0.004,0,208.352,68.81,-9.993,3.444,0.005,88.194,348.429,133.929,-47.232,17.866,24.162
0.1,0,17.33,15.899,7.215,-1.171,0.324,0.004,0,207.537,69.212,-10.06,3.44,0.005,86.006,346.309,133.586,-47.208,17.734,23.935
0.11,0,17.208,16.025,7.265,-1.191,0.333,0.004,-0,206.655,69.601,-10.127,3.433,0.005,83.337,344.009,133.338,-47.159,17.68,23.694
0.12,0,17.068,16.144,7.311,-1.21,0.341,0.004,-0,205.699,69.976,-10.192,3.426,0.005,80.823,341.794,133.155,-47.157,17.695,23.567
0.13,0,16.908,16.254,7.353,-1.228,0.349,0.004,-0,204.669,70.335,-10.255,3.416,0.005,78.563,339.637,132.988,-47.121,17.665,23.591
0.14,0,16.731,16.358,7.391,-1.246,0.358,0.004,-0,203.563,70.675,-10.316,3.405,0.005,76.171,337.231,132.676,-47.184,17.493,23.732
0.15,0,16.535,16.456,7.427,-1.264,0.366,0.004,-0,202.379,70.993,-10.374,3.391,0.004,74.026,334.011,132.264,-47.119,17.358,23.904
0.16,0,16.325,16.544,7.458,-1.28,0.373,0.005,-0,201.117,71.291,-10.43,3.376,0.004,71.511,331.023,132.002,-47.098,17.295,24.055
0.17,0,16.098,16.622,7.485,-1.295,0.381,0.005,-0,199.774,71.567,-10.482,3.358,0.004,69.049,328.674,132.017,-47.062,17.328,24.172
0.18,0,15.854,16.693,7.508,-1.31,0.388,0.005,-0,198.347,71.816,-10.53,3.338,0.004,66.911,326.231,132.126,-46.947,17.248,24.248
0.19,0,15.595,16.757,7.528,-1.323,0.396,0.005,-0,196.838,72.037,-10.574,3.316,0.004,64.817,323.543,131.817,-46.768,17.154,24.327
0.2,0,15.323,16.816,7.545,-1.336,0.403,0.005,-0,195.246,72.228,-10.614,3.291,0.004,62.62,320.163,131.076,-46.655,17.151,24.437
0.21,0,15.037,16.865,7.557,-1.348,0.409,0.005,0,193.573,72.389,-10.65,3.264,0.004,60.637,317.031,130.367,-46.577,17.231,24.517
0.22,0,14.741,16.906,7.566,-1.358,0.416,0.005,0,191.82,72.52,-10.68,3.235,0.004,58.863,314.134,130.298,-46.463,17.29,24.5
0.23,0,14.434,16.943,7.573,-1.368,0.422,0.005,0,189.991,72.616,-10.705,3.203,0.004,57.686,311.114,130.355,-46.373,17.328,24.412
0.24,0,14.119,16.977,7.578,-1.377,0.428,0.005,0,188.091,72.677,-10.724,3.168,0.004,56.889,307.789,130.29,-46.215,17.328,24.249
0.25,0,13.798,17.008,7.582,-1.386,0.434,0.005,0,186.126,72.704,-10.736,3.132,0.004,56.166,304.557,130.212,-46.117,17.37,24.026
0.26,0,13.473,17.034,7.584,-1.394,0.44,0.005,0,184.098,72.697,-10.742,3.093,0.003,55.606,302.129,130.6,-46.052,17.36,23.764
0.27,0,13.144,17.057,7.585,-1.401,0.445,0.005,0,182.011,72.654,-10.742,3.053,0.003,55.291,300.366,131.248,-46.117,17.308,23.561
0.28,0,12.813,17.084,7.587,-1.408,0.451,0.005,0,179.868,72.574,-10.735,3.01,0.003,55.137,298.374,131.371,-46.119,17.262,23.481
0.29,0,12.479,17.114,7.591,-1.415,0.456,0.005,-0,177.668,72.456,-10.72,2.965,0.003,55.134,295.949,130.974,-46.114,17.188,23.551
0.3,0,12.143,17.143,7.594,-1.421,0.461,0.005,-0,175.414,72.301,-10.699,2.919,0.003,55.043,293.437,130.298,-46.031,17.136,23.681
0.31,0,11.806,17.171,7.596,-1.426,0.466,0.005,-0,173.104,72.111,-10.671,2.87,0.003,54.686,290.949,129.9,-45.975,17.048,23.828
0.32,0,11.467,17.201,7.599,-1.431,0.471,0.005,-0,170.737,71.882,-10.635,2.819,0.003,54.551,288.097,129.6,-45.878,16.93,23.946
0.33,0,11.126,17.232,7.603,-1.436,0.476,0.005,-0,168.313,71.617,-10.593,2.766,0.003,54.483,284.72,129.245,-45.684,16.811,24.046
0.34,0,10.784,17.265,7.607,-1.44,0.481,0.005,-0,165.833,71.314,-10.544,2.712,0.003,54.48,280.943,128.555,-45.457,16.698,24.161
0.35,0,10.443,17.294,7.61,-1.443,0.485,0.005,-0,163.298,70.975,-10.489,2.655,0.002,54.414,277.731,128.088,-45.301,16.615,24.32
0.36,0,10.101,17.322,7.612,-1.446,0.49,0.005,-0,160.708,70.6,-10.426,2.597,0.002,54.157,274.749,128.086,-45.207,16.555,24.441
0.37,0,9.759,17.352,7.615,-1.449,0.494,0.005,-0,158.062,70.188,-10.357,2.536,0.002,54.094,271.649,127.89,-45.08,16.361,24.463
0.38,0,9.418,17.382,7.618,-1.45,0.498,0.005,-0,155.361,69.738,-10.282,2.475,0.002,54.117,268.523,127.3,-44.987,16.165,24.402
0.39,0,9.077,17.414,7.622,-1.452,0.502,0.005,-0,152.606,69.252,-10.199,2.411,0.002,54.051,265.183,126.252,-44.776,16.074,24.264
0.4,0,8.737,17.444,7.625,-1.452,0.505,0.005,-0,149.798,68.729,-10.111,2.345,0.002,53.977,261.929,125.426,-44.582,16.037,24.063
0.41,0,8.399,17.474,7.628,-1.452,0.509,0.005,-0,146.936,68.17,-10.016,2.278,0.002,53.951,258.454,124.952,-44.378,15.984,23.785
0.42,0,8.062,17.507,7.633,-1.452,0.512,0.005,-0,144.021,67.573,-9.914,2.209,0.001,53.974,254.351,124.376,-44.259,15.883,23.53
0.43,0,7.728,17.54,7.637,-1.451,0.515,0.005,-0,141.053,66.939,-9.806,2.139,0.001,54.171,250.254,123.288,-44.153,15.818,23.399
0.44,0,7.396,17.571,7.641,-1.449,0.518,0.005,-0,138.033,66.271,-9.692,2.067,0.001,54.411,246.489,122.25,-44.058,15.838,23.424
0.45,0,7.067,17.6,7.644,-1.447,0.521,0.005,-0,134.962,65.568,-9.572,1.994,0.001,54.594,243.249,121.586,-44.019,15.878,23.521
0.46,0,6.741,17.629,7.647,-1.444,0.523,0.005,-0,131.841,64.828,-9.447,1.919,0.001,54.943,240.029,120.933,-43.959,15.852,23.662
0.47,0,6.419,17.662,7.651,-1.44,0.526,0.005,0,128.672,64.054,-9.315,1.843,0.001,55.14,236.286,120.024,-43.886,15.797,23.797
0.48,0,6.1,17.695,7.656,-1.436,0.528,0.005,0,125.453,63.243,-9.177,1.766,0.001,55.497,232.486,118.74,-43.629,15.749,23.93
0.49,0,5.786,17.725,7.66,-1.431,0.53,0.005,0,122.186,62.399,-9.034,1.687,0,55.951,229.074,117.66,-43.358,15.675,24.083
0.5,0,5.477,17.757,7.664,-1.426,0.532,0.005,0,118.874,61.521,-8.886,1.607,0,56.251,225.491,116.738,-43.086,15.612,24.272
0.51,0,5.172,17.791,7.67,-1.42,0.533,0.005,0,115.513,60.608,-8.732,1.526,0,56.786,221.214,115.86,-42.865,15.51,24.426
0.52,0,4.872,17.828,7.676,-1.413,0.534,0.005,-0,112.107,59.661,-8.573,1.444,-0,57.389,216.571,114.598,-42.549,15.353,24.479
0.53,0,4.578,17.863,7.682,-1.406,0.536,0.005,-0,108.657,58.681,-8.409,1.361,-0,58.046,212.029,113.148,-42.273,15.242,24.432
0.54,0,4.29,17.895,7.687,-1.398,0.536,0.005,-0,105.162,57.67,-8.241,1.277,-0,58.883,208.269,111.886,-41.943,15.116,24.292
0.55,0,4.009,17.927,7.692,-1.389,0.537,0.005,-0,101.625,56.627,-8.068,1.192,-0,59.637,204.48,110.79,-41.692,14.955,24.105
0.56,0,3.733,17.961,7.698,-1.38,0.538,0.005,-0,98.047,55.552,-7.89,1.107,-0.001,60.477,200.189,109.562,-41.429,14.811,23.861
0.57,0,3.465,17.996,7.704,-1.37,0.538,0.005,0,94.429,54.446,-7.708,1.02,-0.001,61.377,196.066,108.079,-41.218,14.64,23.641
0.58,0,3.204,18.029,7.71,-1.36,0.538,0.005,0,90.771,53.31,-7.522,0.934,-0.001,62.18,191.954,106.824,-40.952,14.524,23.532
0.59,0,2.951,18.063,7.716,-1.348,0.538,0.005,0,87.076,52.144,-7.332,0.846,-0.001,62.857,188.12,105.64,-40.658,14.46,23.58
0.6,0,2.706,18.097,7.722,-1.336,0.537,0.005,0,83.343,50.95,-7.139,0.758,-0.001,63.666,184.16,104.598,-40.442,14.284,23.716
0.61,0,2.468,18.134,7.73,-1.324,0.537,0.005,0,79.574,49.725,-6.942,0.67,-0.001,64.429,179.546,103.229,-40.168,14.124,23.901
0.62,0,2.239,18.171,7.737,-1.311,0.536,0.005,0,75.77,48.473,-6.742,0.581,-0.002,65.14,175.206,101.514,-39.868,13.991,24.06
0.63,0,2.018,18.205,7.745,-1.297,0.535,0.005,0,71.932,47.194,-6.538,0.492,-0.002,66.054,171.211,99.957,-39.485,13.924,24.187
