0.01,0,0,-0,-0,0,-0,0,-0,-245.901,-75.156,7.769,-1.924,0.007,-12.849,-265.02,-94.486,6.94,-2.496,1.223
0.02,0,0,-0,-0,0,-0,0,-0,-245.901,-75.156,7.769,-1.924,0.007,-12.66,-265.423,-94.024,7.034,-2.606,1.34
0.03,0,0,-0,-0,0,-0,0,-0,-245.901,-75.156,7.769,-1.924,0.007,-12.471,-265.806,-93.562,7.124,-2.706,1.452
0.04,0,0,-0,-0,0,-0,0,-0,-245.901,-75.155,7.769,-1.924,0.007,-12.271,-266.226,-93.088,7.22,-2.806,1.561
0.05,0,0,-0,-0,0,-0,0,-0,-245.901,-75.155,7.769,-1.924,0.007,-11.92,-266.903,-92.545,7.372,-2.931,1.677
0.06,0,0.001,-0.001,-0,0,-0,0,-0,-245.901,-75.155,7.769,-1.924,0.007,-11.206,-268.154,-91.812,7.645,-3.147,1.818
0.07,0,0.002,-0.004,-0.001,0,-0,0,-0,-245.901,-75.154,7.769,-1.924,0.007,-9.791,-270.24,-90.702,8.076,-3.524,2.006
0.08,0,0.004,-0.011,-0.004,0.001,-0,0,-0,-245.9,-75.154,7.769,-1.924,0.007,-7.491,-273.391,-89.014,8.702,-4.084,2.256
0.09,0,0.011,-0.023,-0.008,0.002,-0,0,-0,-245.899,-75.153,7.769,-1.924,0.007,-4.463,-277.8,-86.617,9.548,-4.813,2.574
0.1,0,0.025,-0.042,-0.015,0.003,-0.001,0,-0,-245.898,-75.153,7.77,-1.924,0.007,-0.877,-283.651,-83.569,10.609,-5.706,2.958
0.11,0,0.046,-0.071,-0.025,0.005,-0.002,0,0,-245.895,-75.153,7.771,-1.924,0.007,3.394,-290.917,-80.069,11.808,-6.761,3.41
0.12,0,0.075,-0.111,-0.039,0.009,-0.003,0,0,-245.89,-75.152,7.771,-1.924,0.007,8.503,-299.086,-76.424,13.034,-7.938,3.936
0.13,0,0.113,-0.168,-0.059,0.013,-0.004,0,0,-245.883,-75.152,7.773,-1.924,0.007,14.28,-307.22,-72.933,14.209,-9.138,4.512
