0.01,0,-0.105,0.183,0.127,-0.024,0.003,0,-0,169.086,62.401,-10.824,2.493,-0.007,-22.783,206.806,103.16,-16.319,-8.408,9.193
0.02,0,-0.132,0.23,0.157,-0.029,0.004,0,0,169.1,62.422,-10.827,2.493,-0.007,-25.4,209.303,104.495,-17.233,-9.206,9.803
0.03,0,-0.161,0.281,0.189,-0.035,0.005,0,0,169.116,62.448,-10.831,2.492,-0.007,-27.837,211.789,105.895,-18.159,-9.9,10.313
0.04,0,-0.194,0.336,0.224,-0.042,0.006,0,0,169.136,62.478,-10.836,2.491,-0.007,-29.794,214.309,107.517,-19.018,-10.484,10.777
0.05,0,-0.23,0.395,0.262,-0.049,0.007,0,0,169.159,62.513,-10.841,2.491,-0.007,-31.434,217.083,109.283,-19.798,-10.971,11.184
0.06,0,-0.268,0.458,0.302,-0.057,0.008,0,0,169.184,62.553,-10.847,2.49,-0.007,-33.28,220.106,110.893,-20.469,-11.411,11.583
0.07,0,-0.308,0.525,0.345,-0.065,0.009,0,0,169.213,62.6,-10.854,2.489,-0.007,-35.263,223.206,112.56,-21.034,-11.86,12.062
0.08,0,-0.35,0.598,0.391,-0.074,0.01,0,0,169.246,62.652,-10.862,2.488,-0.007,-37.3,225.94,114.19,-21.488,-12.255,12.697
0.09,0,-0.395,0.677,0.44,-0.083,0.012,0,0,169.282,62.71,-10.872,2.486,-0.007,-38.926,227.949,115.9,-21.89,-12.62,13.388
0.1,0,-0.443,0.761,0.492,-0.093,0.013,0,0,169.321,62.775,-10.882,2.485,-0.007,-40.557,229.394,117.267,-22.273,-12.998,14.051
0.11,0,-0.493,0.848,0.547,-0.103,0.015,0,0,169.365,62.846,-10.893,2.483,-0.007,-41.874,230.92,118.245,-22.562,-13.353,14.582
0.12,0,-0.545,0.94,0.604,-0.114,0.016,0,0,169.412,62.925,-10.905,2.482,-0.007,-43.303,232.471,118.712,-22.714,-13.703,15.055
0.13,0,-0.601,1.037,0.664,-0.125,0.018,0.001,0,169.464,63.011,-10.919,2.48,-0.007,-44.257,233.386,119.114,-22.873,-13.965,15.477
0.14,0,-0.658,1.138,0.725,-0.137,0.02,0.001,0,169.519,63.104,-10.933,2.478,-0.007,-45.226,233.763,119.855,-23.241,-14.259,15.818
0.15,0,-0.717,1.241,0.789,-0.149,0.022,0.001,0,169.579,63.205,-10.949,2.475,-0.007,-46.18,234.543,120.731,-23.66,-14.606,16.095
0.16,0,-0.778,1.347,0.854,-0.161,0.024,0.001,0,169.643,63.314,-10.966,2.473,-0.007,-47.157,235.877,121.738,-23.953,-14.986,16.435
0.17,0,-0.842,1.456,0.922,-0.174,0.026,0.001,0,169.712,63.43,-10.985,2.47,-0.007,-47.983,237.423,123.114,-24.158,-15.352,16.839
0.18,0,-0.906,1.569,0.991,-0.187,0.028,0.001,-0,169.785,63.554,-11.004,2.468,-0.007,-49.44,238.789,125.138,-24.442,-15.737,17.312
0.19,0,-0.973,1.688,1.063,-0.2,0.03,0.001,-0,169.862,63.686,-11.025,2.465,-0.007,-50.831,239.76,127.36,-24.895,-16.142,17.798
0.2,0,-1.041,1.811,1.138,-0.215,0.032,0.001,-0,169.944,63.825,-11.047,2.462,-0.007,-52.62,240.769,129.136,-25.264,-16.673,18.31
0.21,0,-1.112,1.94,1.216,-0.229,0.035,0.001,-0,170.031,63.972,-11.07,2.458,-0.007,-54.046,241.391,130.402,-25.426,-17.188,18.949
0.22,0,-1.186,2.073,1.295,-0.244,0.037,0.001,-0,170.122,64.127,-11.095,2.455,-0.007,-55.12,242.094,131.829,-25.523,-17.676,19.679
0.23,0,-1.262,2.208,1.376,-0.259,0.04,0.001,-0,170.216,64.29,-11.121,2.451,-0.007,-56.2,242.84,133.436,-25.68,-18.128,20.39
0.24,0,-1.34,2.347,1.459,-0.275,0.043,0.001,0,170.316,64.46,-11.148,2.447,-0.007,-57.114,244.309,134.729,-25.888,-18.562,21.051
0.25,0,-1.421,2.492,1.544,-0.291,0.045,0.001,0,170.419,64.638,-11.176,2.443,-0.007,-57.6,245.011,135.671,-26.058,-19.02,21.711
0.26,0,-1.504,2.641,1.63,-0.307,0.048,0.001,0,170.526,64.823,-11.205,2.439,-0.007,-58.057,245.669,136.59,-26.161,-19.475,22.344
0.27,0,-1.588,2.794,1.719,-0.324,0.051,0.001,0,170.636,65.015,-11.236,2.434,-0.007,-58.543,246.337,137.555,-26.33,-19.918,22.879
0.28,0,-1.674,2.95,1.808,-0.341,0.055,0.001,0,170.749,65.214,-11.267,2.43,-0.007,-59.091,247.574,138.605,-26.541,-20.32,23.22
0.29,0,-1.762,3.109,1.899,-0.358,0.058,0.001,0,170.866,65.42,-11.3,2.425,-0.007,-59.72,248.98,140,-26.803,-20.739,23.469
0.3,0,-1.852,3.273,1.992,-0.375,0.061,0.002,0,170.985,65.632,-11.333,2.42,-0.007,-60.063,250.431,141.162,-27.03,-21.083,23.728
0.31,0,-1.943,3.444,2.087,-0.393,0.065,0.002,0,171.106,65.85,-11.368,2.414,-0.007,-60.449,251.16,142.402,-27.208,-21.462,24.036
0.32,0,-2.035,3.617,2.183,-0.411,0.068,0.002,0,171.228,66.073,-11.403,2.409,-0.007,-61.249,252.663,143.564,-27.392,-21.826,24.4
0.33,0,-2.128,3.793,2.28,-0.429,0.072,0.002,-0,171.352,66.302,-11.439,2.403,-0.007,-62.366,254.443,144.976,-27.617,-22.218,24.834
0.34,0,-2.222,3.973,2.378,-0.448,0.076,0.002,-0,171.476,66.536,-11.475,2.397,-0.007,-63.871,256.74,146.174,-27.839,-22.584,25.311
0.35,0,-2.318,4.157,2.477,-0.466,0.08,0.002,-0,171.601,66.774,-11.512,2.391,-0.007,-65.651,259.14,147.267,-28.093,-22.915,25.806
