0.01,0,0.591,-0.131,-0.028,-0.023,0.007,0,0,128.078,74.093,-10.809,2.891,-0.004,21.654,169.651,58.94,-3.79,12.717,-7.049
0.02,0,0.519,-0.117,-0.025,-0.02,0.006,0,0,128.055,74.092,-10.809,2.89,-0.004,20.486,170.177,59.033,-3.646,12.47,-6.927
0.03,0,0.452,-0.104,-0.023,-0.017,0.005,0,0,128.035,74.092,-10.809,2.89,-0.004,19.417,170.489,59.383,-3.568,12.27,-6.841
0.04,0,0.388,-0.09,-0.02,-0.015,0.005,0,0,128.019,74.091,-10.809,2.889,-0.004,18.734,170.471,59.867,-3.547,12.143,-6.791
0.05,0,0.329,-0.076,-0.017,-0.012,0.004,0,0,128.005,74.091,-10.809,2.889,-0.004,18.294,170.06,60.224,-3.542,12.014,-6.776
0.06,0,0.275,-0.063,-0.014,-0.01,0.003,0,0,127.994,74.091,-10.809,2.888,-0.004,18.017,169.349,60.298,-3.531,11.862,-6.782
0.07,0,0.226,-0.05,-0.011,-0.009,0.003,0,0,127.984,74.091,-10.809,2.888,-0.004,17.731,168.397,60.102,-3.552,11.708,-6.789
0.08,0,0.181,-0.039,-0.008,-0.007,0.002,0,0,127.976,74.091,-10.809,2.887,-0.004,17.534,167.3,59.774,-3.63,11.613,-6.785
0.09,0,0.142,-0.029,-0.006,-0.006,0.002,0,0,127.97,74.091,-10.809,2.887,-0.004,17.226,166.169,59.438,-3.742,11.568,-6.755
0.1,0,0.109,-0.022,-0.004,-0.004,0.001,0,0,127.964,74.091,-10.809,2.887,-0.004,16.837,165.086,59.16,-3.852,11.518,-6.692
0.11,0,0.08,-0.016,-0.003,-0.003,0.001,0,0,127.96,74.091,-10.81,2.887,-0.004,16.229,164.091,58.974,-3.979,11.442,-6.59
0.12,0,0.057,-0.011,-0.002,-0.002,0.001,0,0,127.957,74.091,-10.81,2.887,-0.004,15.534,163.197,58.902,-4.131,11.333,-6.45
0.13,0,0.038,-0.008,-0.001,-0.002,0,0,0,127.954,74.091,-10.81,2.887,-0.004,14.926,162.329,58.948,-4.322,11.18,-6.288
0.14,0,0.024,-0.005,-0.001,-0.001,0,0,0,127.952,74.091,-10.81,2.887,-0.004,14.406,161.509,59.088,-4.543,10.971,-6.112
0.15,0,0.014,-0.003,-0.001,-0.001,0,0,0,127.951,74.091,-10.81,2.887,-0.004,13.977,160.729,59.305,-4.786,10.705,-5.929
0.16,0,0.007,-0.002,-0,-0,0,0,0,127.951,74.091,-10.81,2.887,-0.004,13.554,159.966,59.56,-5.039,10.384,-5.743
0.17,0,0.003,-0.001,-0,-0,0,0,0,127.95,74.091,-10.81,2.887,-0.004,13.049,159.214,59.826,-5.293,10.03,-5.558
0.18,0,0.001,-0,-0,-0,0,0,0,127.95,74.091,-10.81,2.887,-0.004,12.477,158.491,60.117,-5.541,9.662,-5.378
0.19,0,0,-0,-0,0,-0,0,0,127.95,74.091,-10.81,2.887,-0.004,11.866,157.8,60.393,-5.781,9.297,-5.201
0.2,0,0,-0,-0,0,-0,0,0,127.95,74.091,-10.81,2.887,-0.004,11.197,157.149,60.657,-6.014,8.942,-5.027
0.21,0,0,-0,-0,0,-0,0,0,127.95,74.091,-10.81,2.887,-0.004,10.517,156.509,60.914,-6.239,8.595,-4.855
0.22,0,-0,-0,-0,0,-0,0,0,127.951,74.091,-10.81,2.887,-0.004,9.831,155.877,61.167,-6.458,8.254,-4.684
0.23,0,-0,-0,-0,0,-0,0,0,127.951,74.091,-10.81,2.887,-0.004,9.14,155.249,61.429,-6.667,7.922,-4.513
0.24,0,-0,-0,-0,0,-0,-0,0,127.952,74.091,-10.809,2.887,-0.004,8.449,154.634,61.695,-6.87,7.598,-4.342
0.25,0,-0,-0,-0,0,-0,-0,0,127.952,74.091,-10.809,2.887,-0.004,7.746,154.031,61.955,-7.065,7.281,-4.171
0.26,0,-0,-0,-0,0,-0,-0,0,127.952,74.091,-10.809,2.887,-0.004,7.037,153.434,62.217,-7.251,6.97,-4.001
0.27,0,-0,-0,-0,0,-0,-0,0,127.953,74.091,-10.809,2.887,-0.004,6.331,152.843,62.476,-7.428,6.665,-3.83
0.28,0,-0,-0,-0,0,-0,-0,0,127.953,74.091,-10.809,2.887,-0.004,5.634,152.257,62.738,-7.596,6.366,-3.66
0.29,0,-0,-0,-0,0,-0,-0,0,127.953,74.091,-10.809,2.887,-0.004,4.934,151.686,62.998,-7.756,6.074,-3.492
0.3,0,-0,-0,-0,0,-0,-0,0,127.953,74.091,-10.809,2.887,-0.004,4.234,151.126,63.255,-7.909,5.786,-3.326
0.31,0,-0,-0,-0,0,-0,-0,-0,127.953,74.091,-10.809,2.887,-0.004,3.534,150.577,63.507,-8.054,5.503,-3.162
0.32,0,-0,-0,-0,0,-0,-0,-0,127.953,74.091,-10.809,2.887,-0.004,2.843,150.04,63.762,-8.192,5.225,-2.999
0.33,0,-0,-0,-0,0,-0,-0,-0,127.953,74.091,-10.809,2.887,-0.004,2.183,149.517,64.01,-8.324,4.952,-2.838
0.34,0,-0,-0,-0,0,-0,-0,-0,127.953,74.091,-10.809,2.887,-0.004,1.546,148.997,64.26,-8.45,4.687,-2.679
0.35,0,-0,-0,-0,0,-0,-0,-0,127.953,74.091,-10.809,2.887,-0.004,0.929,148.486,64.502,-8.57,4.43,-2.522
0.36,0,-0,-0,-0,0,-0,-0,0,127.953,74.091,-10.809,2.887,-0.004,0.314,147.98,64.752,-8.684,4.181,-2.366
0.37,0,-0,-0,-0,0,-0,-0,0,127.953,74.091,-10.809,2.887,-0.004,-0.28,147.489,64.993,-8.794,3.94,-2.21
0.38,0,-0,-0,-0,0,-0,-0,0,127.954,74.091,-10.809,2.887,-0.004,-0.857,147.011,65.238,-8.896,3.707,-2.056
0.39,0,-0,-0,-0,0,-0,-0,0,127.954,74.091,-10.809,2.887,-0.004,-1.414,146.54,65.476,-8.994,3.485,-1.904
0.4,0,-0,-0,-0,0,-0,-0,0,127.955,74.091,-10.809,2.887,-0.004,-1.977,146.08,65.714,-9.089,3.274,-1.755
0.41,0,-0,-0,-0,0,-0,-0,0,127.955,74.091,-10.809,2.887,-0.004,-2.56,145.64,65.948,-9.181,3.073,-1.608
0.42,0,-0,-0,-0,0,-0,-0,0,127.955,74.091,-10.809,2.887,-0.004,-3.157,145.214,66.176,-9.269,2.883,-1.463
0.43,0,-0,-0,-0,0,-0,-0,-0,127.956,74.091,-10.809,2.887,-0.004,-3.746,144.794,66.402,-9.354,2.704,-1.321
0.44,0,-0,-0,-0,0,-0,-0,-0,127.956,74.091,-10.809,2.887,-0.004,-4.326,144.383,66.624,-9.435,2.534,-1.18
0.45,0,-0,-0,-0,0,-0,-0,-0,127.956,74.091,-10.809,2.887,-0.004,-4.88,143.977,66.848,-9.514,2.375,-1.042
0.46,0,-0,-0,-0,0,-0,-0,-0,127.956,74.091,-10.809,2.887,-0.004,-5.409,143.58,67.067,-9.589,2.225,-0.906
0.47,0,-0,-0,-0,0,-0,-0,-0,127.956,74.091,-10.809,2.887,-0.004,-5.911,143.189,67.29,-9.66,2.085,-0.773
0.48,0,-0,-0,-0,0,-0,-0,0,127.957,74.091,-10.809,2.887,-0.004,-6.369,142.806,67.512,-9.726,1.954,-0.642
0.49,0,-0,-0,-0,0,-0,-0,0,127.957,74.091,-10.809,2.887,-0.004,-6.786,142.429,67.738,-9.788,1.832,-0.515
0.5,0,-0,-0,-0,0,-0,-0,0,127.958,74.091,-10.809,2.887,-0.004,-7.174,142.074,67.962,-9.846,1.72,-0.393
0.51,0,-0,-0,-0,0,-0,-0,0,127.958,74.091,-10.809,2.887,-0.004,-7.557,141.731,68.19,-9.902,1.616,-0.278
0.52,0,-0,-0,-0,0,-0,-0,0,127.959,74.091,-10.809,2.887,-0.004,-8.04,141.391,68.438,-9.958,1.509,-0.167
0.53,0,-0.001,0,-0,0,-0,-0,0,127.959,74.091,-10.809,2.887,-0.004,-8.766,141.029,68.776,-10.021,1.366,-0.053
0.54,0,-0.002,0,-0,0,-0,-0,0,127.959,74.091,-10.809,2.887,-0.004,-9.86,140.6,69.314,-10.102,1.129,0.071
0.55,0,-0.005,0.001,-0,0,-0,-0,0,127.959,74.091,-10.809,2.887,-0.004,-11.489,140.074,70.219,-10.213,0.742,0.214
0.56,0,-0.011,0.002,-0,0.001,-0,-0,0,127.96,74.091,-10.809,2.887,-0.004,-13.806,139.429,71.686,-10.369,0.186,0.387
0.57,0,-0.019,0.003,-0,0.001,-0,-0,0,127.961,74.091,-10.809,2.887,-0.004,-16.777,138.649,73.931,-10.589,-0.512,0.605
0.58,0,-0.032,0.006,-0,0.002,-0,-0,-0,127.962,74.091,-10.809,2.887,-0.004,-20.117,137.737,77.079,-10.881,-1.331,0.882
0.59,0,-0.05,0.01,-0,0.002,-0.001,-0,-0,127.964,74.091,-10.809,2.887,-0.004,-23.637,136.691,81.067,-11.242,-2.248,1.229
0.6,0,-0.074,0.015,0,0.003,-0.001,-0,-0,127.967,74.091,-10.809,2.887,-0.004,-27.229,135.514,85.636,-11.657,-3.218,1.645
0.61,0,-0.103,0.021,0.002,0.004,-0.001,-0,-0,127.97,74.091,-10.809,2.887,-0.004,-31.086,134.294,90.45,-12.101,-4.154,2.13
0.62,0,-0.137,0.03,0.003,0.006,-0.002,-0,-0,127.974,74.091,-10.809,2.888,-0.004,-34.991,133.029,95.219,-12.555,-4.991,2.677
0.63,0,-0.177,0.04,0.006,0.007,-0.002,-0,-0,127.98,74.091,-10.809,2.888,-0.004,-38.477,131.731,99.621,-13.013,-5.705,3.278
0.64,0,-0.223,0.051,0.009,0.009,-0.003,-0,-0,127.987,74.091,-10.809,2.888,-0.004,-41.574,130.383,103.383,-13.477,-6.315,3.915
0.65,0,-0.274,0.064,0.012,0.011,-0.003,-0,0,127.996,74.092,-10.809,2.889,-0.004,-44.443,128.96,106.3,-13.956,-6.86,4.577
0.66,0,-0.329,0.078,0.016,0.013,-0.004,-0,0,128.008,74.092,-10.809,2.889,-0.004,-47.326,127.397,108.269,-14.467,-7.368,5.249
