0.01,0,0.002,0.004,0.002,0,-0,-0,0,-156.798,-10.973,-1.585,3.677,-0.008,14.957,-149.54,7.269,5.118,-4.86,4.948
0.02,0,0.001,0.002,0.001,0,-0,-0,-0,-156.8,-10.974,-1.585,3.677,-0.008,14.449,-149.78,7.317,4.844,-4.523,4.549
0.03,0,0,0.001,0,0,-0,-0,-0,-156.801,-10.974,-1.585,3.677,-0.008,13.931,-150.003,7.371,4.569,-4.192,4.149
0.04,0,0,0.001,0,0,-0,-0,-0,-156.802,-10.975,-1.585,3.677,-0.008,13.389,-150.211,7.424,4.297,-3.871,3.751
0.05,0,0,0,0,0,-0,-0,-0,-156.802,-10.975,-1.585,3.677,-0.008,12.834,-150.434,7.457,4.023,-3.558,3.352
0.06,0,0,0,0,0,-0,-0,-0,-156.803,-10.976,-1.585,3.677,-0.008,12.263,-150.66,7.457,3.747,-3.253,2.954
0.07,0,-0,0,0,0,-0,-0,-0,-156.803,-10.976,-1.585,3.677,-0.008,11.689,-150.889,7.433,3.473,-2.955,2.558
0.08,0,-0,0,0,0,-0,-0,-0,-156.804,-10.976,-1.585,3.677,-0.008,11.109,-151.117,7.398,3.202,-2.663,2.164
0.09,0,-0,0,0,0,-0,-0,-0,-156.804,-10.977,-1.585,3.677,-0.008,10.531,-151.346,7.36,2.936,-2.375,1.775
0.1,0,-0,0,0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,9.954,-151.566,7.314,2.672,-2.094,1.392
0.11,0,-0,0,0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,9.383,-151.78,7.248,2.412,-1.819,1.019
0.12,0,-0,0,0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,8.809,-151.994,7.162,2.158,-1.552,0.657
0.13,0,-0,0,0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,8.24,-152.197,7.074,1.913,-1.29,0.304
0.14,0,-0,0,0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,7.671,-152.406,7.002,1.676,-1.035,-0.041
0.15,0,-0,0,0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,7.109,-152.609,6.926,1.449,-0.788,-0.376
0.16,0,-0,0,0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,6.546,-152.82,6.826,1.231,-0.55,-0.698
0.17,0,-0,0,0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,5.989,-153.031,6.705,1.023,-0.317,-1.006
0.18,0,-0,0,0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,5.434,-153.246,6.598,0.825,-0.087,-1.303
0.19,0,-0,0,0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,4.889,-153.463,6.502,0.638,0.139,-1.588
0.2,0,-0,0,0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,4.346,-153.686,6.402,0.464,0.36,-1.857
0.21,0,-0,0,0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,3.814,-153.911,6.279,0.302,0.578,-2.106
0.22,0,-0,0,0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,3.286,-154.137,6.162,0.147,0.796,-2.337
0.23,0,-0,0,0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,2.754,-154.366,6.055,-0.001,1.01,-2.555
0.24,0,-0,0,0,-0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,2.217,-154.594,5.948,-0.139,1.219,-2.761
0.25,0,-0,-0,-0,-0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,1.697,-154.817,5.821,-0.269,1.421,-2.953
0.26,0,-0,-0,-0,-0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,1.211,-155.031,5.705,-0.393,1.616,-3.13
0.27,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,0.786,-155.246,5.602,-0.515,1.805,-3.294
0.28,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,0.394,-155.457,5.5,-0.633,1.985,-3.448
0.29,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,0.034,-155.671,5.379,-0.746,2.155,-3.59
0.3,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,-0.303,-155.874,5.264,-0.851,2.318,-3.717
0.31,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,-0.629,-156.077,5.174,-0.949,2.474,-3.829
0.32,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,-0.966,-156.28,5.083,-1.041,2.622,-3.929
0.33,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,-1.334,-156.489,4.971,-1.126,2.763,-4.018
0.34,0,-0,0,-0,0,-0,-0,-0,-156.804,-10.978,-1.585,3.677,-0.008,-1.749,-156.694,4.852,-1.204,2.896,-4.098
0.35,0,-0,-0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-2.18,-156.894,4.757,-1.276,3.023,-4.17
0.36,0,-0,-0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-2.62,-157.097,4.676,-1.341,3.144,-4.235
0.37,0,-0,-0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-3.043,-157.3,4.579,-1.401,3.258,-4.294
0.38,0,-0,0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-3.44,-157.503,4.457,-1.456,3.366,-4.349
0.39,0,-0,0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-3.811,-157.694,4.352,-1.506,3.468,-4.4
0.4,0,-0,0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-4.154,-157.886,4.271,-1.553,3.564,-4.446
0.41,0,-0,0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-4.486,-158.091,4.19,-1.599,3.656,-4.487
0.42,0,-0,0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-4.891,-158.394,4.024,-1.676,3.753,-4.535
0.43,0,-0.001,-0,-0,0,-0,-0,0,-156.804,-10.978,-1.585,3.677,-0.008,-5.491,-158.94,3.621,-1.855,3.884,-4.614
0.44,0,-0.002,-0.001,-0,0,-0,-0,0,-156.804,-10.977,-1.585,3.677,-0.008,-6.449,-159.954,2.71,-2.158,4.097,-4.749
0.45,0,-0.005,-0.003,-0.001,-0,-0,-0,0,-156.803,-10.977,-1.585,3.677,-0.008,-7.857,-161.54,0.943,-2.604,4.438,-4.95
0.46,0,-0.009,-0.008,-0.003,-0,-0,-0,0,-156.801,-10.976,-1.585,3.677,-0.008,-9.946,-163.74,-2.057,-3.193,4.919,-5.23
0.47,0,-0.016,-0.017,-0.007,-0.001,0,-0,0,-156.799,-10.975,-1.585,3.677,-0.008,-12.766,-166.609,-6.26,-3.974,5.539,-5.595
0.48,0,-0.027,-0.034,-0.015,-0.001,0,-0,0,-156.794,-10.973,-1.584,3.677,-0.008,-16.157,-170.177,-11.348,-4.956,6.278,-6.054
0.49,0,-0.042,-0.059,-0.026,-0.002,0,-0,0,-156.787,-10.968,-1.584,3.677,-0.008,-19.834,-174.363,-16.781,-6.13,7.113,-6.595
0.5,0,-0.062,-0.094,-0.041,-0.003,0,-0,0,-156.776,-10.962,-1.583,3.677,-0.008,-23.543,-179.043,-22.133,-7.406,8.012,-7.206
0.51,0,-0.086,-0.14,-0.06,-0.004,0,-0,0,-156.759,-10.952,-1.582,3.677,-0.008,-27.3,-184.094,-27.083,-8.689,8.925,-7.876
0.52,0,-0.115,-0.195,-0.084,-0.006,0.001,-0,0,-156.736,-10.939,-1.581,3.677,-0.008,-31.217,-189.54,-31.314,-9.893,9.812,-8.613
0.53,0,-0.149,-0.259,-0.112,-0.008,0.001,-0,0,-156.706,-10.921,-1.579,3.677,-0.008,-34.609,-195.386,-34.588,-11.042,10.654,-9.387
0.54,0,-0.188,-0.333,-0.144,-0.01,0.001,-0,0,-156.667,-10.898,-1.577,3.677,-0.008,-37.314,-201.317,-37.1,-12.06,11.474,-10.14
0.55,0,-0.232,-0.417,-0.18,-0.012,0.001,-0,0,-156.619,-10.869,-1.575,3.677,-0.008,-39.503,-206.66,-39.157,-12.882,12.289,-10.873
0.56,0,-0.278,-0.512,-0.22,-0.015,0.002,-0,0,-156.559,-10.833,-1.572,3.677,-0.008,-41.809,-211.334,-40.995,-13.54,13.062,-11.625
0.57,0,-0.329,-0.615,-0.263,-0.018,0.002,-0,-0,-156.487,-10.791,-1.569,3.677,-0.008,-44.094,-215.749,-42.617,-14.07,13.701,-12.375
0.58,0,-0.383,-0.727,-0.31,-0.021,0.002,-0,-0,-156.402,-10.741,-1.565,3.677,-0.008,-46.431,-219.486,-44.176,-14.604,14.203,-13.11
0.59,0,-0.441,-0.848,-0.361,-0.024,0.003,-0,-0,-156.303,-10.683,-1.561,3.677,-0.008,-48.157,-222.469,-45.629,-15.099,14.572,-13.822
0.6,0,-0.502,-0.978,-0.416,-0.027,0.003,-0,0,-156.188,-10.617,-1.557,3.678,-0.008,-49.929,-224.323,-47.019,-15.638,14.882,-14.571
0.61,0,-0.567,-1.115,-0.473,-0.031,0.004,-0,0,-156.057,-10.542,-1.552,3.678,-0.008,-51.669,-226.069,-48.024,-16.212,15.088,-15.321
0.62,0,-0.634,-1.258,-0.533,-0.035,0.004,-0,0,-155.91,-10.457,-1.547,3.678,-0.008,-53.446,-227.371,-48.948,-16.842,15.175,-16.021
0.63,0,-0.705,-1.405,-0.595,-0.039,0.005,-0,0,-155.745,-10.362,-1.541,3.678,-0.008,-54.951,-229.046,-49.626,-17.563,15.192,-16.652
0.64,0,-0.779,-1.559,-0.66,-0.043,0.005,-0,0,-155.562,-10.258,-1.535,3.678,-0.008,-56.366,-230.249,-50.462,-18.273,15.318,-17.237
0.65,0,-0.856,-1.719,-0.728,-0.047,0.006,-0,0,-155.361,-10.143,-1.53,3.678,-0.008,-57.329,-231.409,-50.979,-18.865,15.485,-17.784
0.66,0,-0.934,-1.884,-0.797,-0.052,0.006,-0,0,-155.141,-10.017,-1.524,3.678,-0.008,-58.434,-232.537,-51.529,-19.515,15.652,-18.218
0.67,0,-1.015,-2.053,-0.869,-0.056,0.007,-0,0,-154.901,-9.88,-1.517,3.678,-0.008,-59.766,-233.983,-52.064,-20.148,15.766,-18.572
0.68,0,-1.098,-2.228,-0.943,-0.061,0.007,-0,0,-154.64,-9.732,-1.511,3.678,-0.008,-61.331,-235.046,-52.707,-20.802,15.929,-18.923
0.69,0,-1.182,-2.408,-1.02,-0.066,0.008,-0,0,-154.359,-9.571,-1.505,3.678,-0.008,-62.974,-236.671,-52.893,-21.512,16.175,-19.379
0.7,0,-1.269,-2.592,-1.098,-0.071,0.009,-0,0,-154.057,-9.399,-1.498,3.678,-0.008,-64.463,-238.529,-52.948,-22.231,16.435,-19.878
0.71,0,-1.357,-2.781,-1.178,-0.076,0.009,-0,0,-153.733,-9.214,-1.492,3.678,-0.008,-66.22,-240.706,-52.852,-23.032,16.556,-20.442
0.72,0,-1.445,-2.975,-1.26,-0.081,0.01,-0,0,-153.386,-9.017,-1.486,3.677,-0.008,-68.043,-242.534,-53.186,-23.938,16.618,-21.033
0.73,0,-1.535,-3.175,-1.345,-0.086,0.01,-0,0,-153.016,-8.807,-1.481,3.677,-0.008,-70.137,-243.946,-53.381,-24.814,16.83,-21.701
0.74,0,-1.626,-3.382,-1.433,-0.091,0.011,-0,0,-152.622,-8.584,-1.475,3.676,-0.008,-71.8,-244.766,-53.145,-25.593,17.102,-22.348
0.75,0,-1.718,-3.594,-1.523,-0.096,0.012,-0,0,-152.203,-8.347,-1.471,3.675,-0.008,-73.483,-245.054,-52.748,-26.304,17.231,-23.014
0.76,0,-1.809,-3.809,-1.614,-0.102,0.012,-0.001,0,-151.758,-8.096,-1.466,3.675,-0.008,-75.054,-245.029,-52.34,-26.969,17.312,-23.586
0.77,0,-1.901,-4.026,-1.706,-0.107,0.013,-0.001,0,-151.288,-7.831,-1.463,3.674,-0.008,-76.577,-245.026,-52.438,-27.561,17.482,-24.101
